Date Time (ISO 8601),p (mbar),T (°C),Tpot (K),Tdew (°C),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (°)
2025-02-19 17:00:00,,,273.15,,50.0,,,,,,1.3140289811432124,0.0,0.0,
2025-02-19 18:00:00,,,273.15,,50.0,,,,,,1.315176827482171,0.0,0.0,
2025-02-19 19:00:00,,,273.15,,50.0,,,,,,1.315431904446384,0.0,0.0,
2025-02-19 20:00:00,,,273.15,,50.0,,,,,,1.3153043659642774,0.0,0.0,
2025-02-19 21:00:00,,,273.15,,50.0,,,,,,1.315176827482171,0.0,0.0,
2025-02-19 22:00:00,,,273.15,,50.0,,,,,,1.315431904446384,0.0,0.0,
2025-02-19 23:00:00,,,273.15,,50.0,,,,,,1.3150492890000642,0.0,0.0,
2025-02-20 00:00:00,,,273.15,,50.0,,,,,,1.315431904446384,0.0,0.0,
2025-02-20 01:00:00,,,273.15,,50.0,,,,,,1.3145391350716384,0.0,0.0,
2025-02-20 02:00:00,,,273.15,,50.0,,,,,,1.315176827482171,0.0,0.0,
2025-02-20 03:00:00,,,273.15,,50.0,,,,,,1.3142840581074253,0.0,0.0,
2025-02-20 04:00:00,,,273.15,,50.0,,,,,,1.3132637502505735,0.0,0.0,
2025-02-20 05:00:00,,,273.15,,50.0,,,,,,1.3131362117684668,0.0,0.0,
2025-02-20 06:00:00,,,273.15,,50.0,,,,,,1.3127535963221475,0.0,0.0,
2025-02-20 07:00:00,,,273.15,,50.0,,,,,,1.3127535963221475,0.0,0.0,
2025-02-20 08:00:00,,,273.15,,50.0,,,,,,1.3130086732863604,0.0,0.0,
2025-02-20 09:00:00,,,273.15,,50.0,,,,,,1.3122434423937217,0.0,0.0,
2025-02-20 10:00:00,,,273.15,,50.0,,,,,,1.3124985193579344,0.0,0.0,
2025-02-20 11:00:00,,,273.15,,50.0,,,,,,1.3119883654295086,0.0,0.0,
2025-02-20 12:00:00,,,273.15,,50.0,,,,,,1.3112231345368695,0.0,0.0,
2025-02-20 13:00:00,,,273.15,,50.0,,,,,,1.3105854421263368,0.0,0.0,
2025-02-20 14:00:00,,,273.15,,50.0,,,,,,1.3103303651621243,0.0,0.0,
2025-02-20 15:00:00,,,273.15,,50.0,,,,,,1.3096926727515918,0.0,0.0,
2025-02-20 16:00:00,,,273.15,,50.0,,,,,,1.309820211233698,0.0,0.0,
2025-02-20 17:00:00,,,273.15,,50.0,,,,,,1.309820211233698,0.0,0.0,
2025-02-20 18:00:00,,,273.15,,50.0,,,,,,1.3095651342694852,0.0,0.0,
2025-02-20 19:00:00,,,273.15,,50.0,,,,,,1.3094375957873785,0.0,0.0,
2025-02-20 20:00:00,,,273.15,,50.0,,,,,,1.3091825188231656,0.0,0.0,
2025-02-20 21:00:00,,,273.15,,50.0,,,,,,1.3085448264126331,0.0,0.0,
2025-02-20 22:00:00,,,273.15,,50.0,,,,,,1.3089274418589527,0.0,0.0,
2025-02-20 23:00:00,,,273.15,,50.0,,,,,,1.3090549803410594,0.0,0.0,
2025-02-21 00:00:00,,,273.15,,50.0,,,,,,1.3082897494484202,0.0,0.0,
2025-02-21 01:00:00,,,273.15,,50.0,,,,,,1.3068868261452486,0.0,0.0,
2025-02-21 02:00:00,,,273.15,,50.0,,,,,,1.3085448264126331,0.0,0.0,
2025-02-21 03:00:00,,,273.15,,50.0,,,,,,1.3079071340021007,0.0,0.0,
2025-02-21 04:00:00,,,273.15,,50.0,,,,,,1.3077795955199945,0.0,0.0,
2025-02-21 05:00:00,,,273.15,,50.0,,,,,,1.3075245185557811,0.0,0.0,
2025-02-21 06:00:00,,,273.15,,50.0,,,,,,1.3075245185557811,0.0,0.0,
2025-02-21 07:00:00,,,273.15,,50.0,,,,,,1.3079071340021007,0.0,0.0,
2025-02-21 08:00:00,,,273.15,,50.0,,,,,,1.308034672484207,0.0,0.0,
2025-02-21 09:00:00,,,273.15,,50.0,,,,,,1.3077795955199945,0.0,0.0,
2025-02-21 10:00:00,,,273.15,,50.0,,,,,,1.3077795955199945,0.0,0.0,
2025-02-21 11:00:00,,,273.15,,50.0,,,,,,1.3085448264126331,0.0,0.0,
2025-02-21 12:00:00,,,273.15,,50.0,,,,,,1.3082897494484202,0.0,0.0,
2025-02-21 13:00:00,,,273.15,,50.0,,,,,,1.3079071340021007,0.0,0.0,
2025-02-21 14:00:00,,,273.15,,50.0,,,,,,1.3076520570378878,0.0,0.0,
2025-02-21 15:00:00,,,273.15,,50.0,,,,,,1.3070143646273553,0.0,0.0,
2025-02-21 16:00:00,,,273.15,,50.0,,,,,,1.3065042106989295,0.0,0.0,
2025-02-21 17:00:00,,,273.15,,50.0,,,,,,1.3065042106989295,0.0,0.0,
2025-02-21 18:00:00,,,273.15,,50.0,,,,,,1.3062491337347162,0.0,0.0,
2025-02-21 19:00:00,,,273.15,,50.0,,,,,,1.3065042106989295,0.0,0.0,
2025-02-21 20:00:00,,,273.15,,50.0,,,,,,1.3066317491810358,0.0,0.0,
2025-02-21 21:00:00,,,273.15,,50.0,,,,,,1.3059940567705033,0.0,0.0,
2025-02-21 22:00:00,,,273.15,,50.0,,,,,,1.3054839028420773,0.0,0.0,
2025-02-21 23:00:00,,,273.15,,50.0,,,,,,1.3051012873957577,0.0,0.0,
2025-02-22 00:00:00,,,273.15,,50.0,,,,,,1.3044635949852252,0.0,0.0,
2025-02-22 01:00:00,,,273.15,,50.0,,,,,,1.3044635949852252,0.0,0.0,
2025-02-22 02:00:00,,,273.15,,50.0,,,,,,1.3042085180210123,0.0,0.0,
2025-02-22 03:00:00,,,273.15,,50.0,,,,,,1.3039534410567994,0.0,0.0,
2025-02-22 04:00:00,,,273.15,,50.0,,,,,,1.302805594717841,0.0,0.0,
2025-02-22 05:00:00,,,273.15,,50.0,,,,,,1.3021679023073085,0.0,0.0,
2025-02-22 06:00:00,,,273.15,,50.0,,,,,,1.3026780562357343,0.0,0.0,
2025-02-22 07:00:00,,,273.15,,50.0,,,,,,1.302295440789415,0.0,0.0,
2025-02-22 08:00:00,,,273.15,,50.0,,,,,,1.302295440789415,0.0,0.0,
2025-02-22 09:00:00,,,273.15,,50.0,,,,,,1.302295440789415,0.0,0.0,
2025-02-22 10:00:00,,,273.15,,50.0,,,,,,1.301785286860989,0.0,0.0,
2025-02-22 11:00:00,,,273.15,,50.0,,,,,,1.301530209896776,0.0,0.0,
2025-02-22 12:00:00,,,273.15,,50.0,,,,,,1.301785286860989,0.0,0.0,
2025-02-22 13:00:00,,,273.15,,50.0,,,,,,1.300254825075711,0.0,0.0,
2025-02-22 14:00:00,,,273.15,,50.0,,,,,,1.300764979004137,0.0,0.0,
2025-02-22 15:00:00,,,273.15,,50.0,,,,,,1.3006374405220305,0.0,0.0,
2025-02-22 16:00:00,,,273.15,,50.0,,,,,,1.3001272865936044,0.0,0.0,
2025-02-22 17:00:00,,,273.15,,50.0,,,,,,1.2998722096293915,0.0,0.0,
2025-02-22 18:00:00,,,273.15,,50.0,,,,,,1.3014026714146694,0.0,0.0,
2025-02-22 19:00:00,,,273.15,,50.0,,,,,,1.301275132932563,0.0,0.0,
2025-02-22 20:00:00,,,273.15,,50.0,,,,,,1.3019128253430954,0.0,0.0,
2025-02-22 21:00:00,,,273.15,,50.0,,,,,,1.3019128253430954,0.0,0.0,
2025-02-22 22:00:00,,,273.15,,50.0,,,,,,1.302805594717841,0.0,0.0,
2025-02-22 23:00:00,,,273.15,,50.0,,,,,,1.302805594717841,0.0,0.0,
2025-02-23 00:00:00,,,273.15,,50.0,,,,,,1.3033157486462668,0.0,0.0,
2025-02-23 01:00:00,,,273.15,,50.0,,,,,,1.3035708256104799,0.0,0.0,
2025-02-23 02:00:00,,,273.15,,50.0,,,,,,1.304080979538906,0.0,0.0,
2025-02-23 03:00:00,,,273.15,,50.0,,,,,,1.3048462104315448,0.0,0.0,
2025-02-23 04:00:00,,,273.15,,50.0,,,,,,1.3047186719494384,0.0,0.0,
2025-02-23 05:00:00,,,273.15,,50.0,,,,,,1.3052288258778644,0.0,0.0,
2025-02-23 06:00:00,,,273.15,,50.0,,,,,,1.3061215952526095,0.0,0.0,
2025-02-23 07:00:00,,,273.15,,50.0,,,,,,1.3056114413241837,0.0,0.0,
2025-02-23 08:00:00,,,273.15,,50.0,,,,,,1.306759287663142,0.0,0.0,
2025-02-23 09:00:00,,,273.15,,50.0,,,,,,1.3077795955199945,0.0,0.0,
2025-02-23 10:00:00,,,273.15,,50.0,,,,,,1.308799903376846,0.0,0.0,
2025-02-23 11:00:00,,,273.15,,50.0,,,,,,1.3090549803410594,0.0,0.0,
2025-02-23 12:00:00,,,273.15,,50.0,,,,,,1.3096926727515918,0.0,0.0,
2025-02-23 13:00:00,,,273.15,,50.0,,,,,,1.3103303651621243,0.0,0.0,
2025-02-23 14:00:00,,,273.15,,50.0,,,,,,1.3099477497158043,0.0,0.0,
2025-02-23 15:00:00,,,273.15,,50.0,,,,,,1.310075288197911,0.0,0.0,
2025-02-23 16:00:00,,,273.15,,50.0,,,,,,1.3093100573052718,0.0,0.0,
2025-02-23 17:00:00,,,273.15,,50.0,,,,,,1.3102028266800176,0.0,0.0,
2025-02-23 18:00:00,,,273.15,,50.0,,,,,,1.3113506730189761,0.0,0.0,
2025-02-23 19:00:00,,,273.15,,50.0,,,,,,1.311095596054763,0.0,0.0,
2025-02-23 20:00:00,,,273.15,,50.0,,,,,,1.31084051909055,0.0,0.0,
2025-02-23 21:00:00,,,273.15,,50.0,,,,,,1.3112231345368695,0.0,0.0,
2025-02-23 22:00:00,,,273.15,,50.0,,,,,,1.3112231345368695,0.0,0.0,
2025-02-23 23:00:00,,,273.15,,50.0,,,,,,1.3114782115010826,0.0,0.0,
2025-02-24 00:00:00,,,273.15,,50.0,,,,,,1.311095596054763,0.0,0.0,
2025-02-24 01:00:00,,,273.15,,50.0,,,,,,1.3113506730189761,0.0,0.0,
2025-02-24 02:00:00,,,273.15,,50.0,,,,,,1.3104579036442305,0.0,0.0,
2025-02-24 03:00:00,,,273.15,,50.0,,,,,,1.3104579036442305,0.0,0.0,
2025-02-24 04:00:00,,,273.15,,50.0,,,,,,1.3094375957873785,0.0,0.0,
2025-02-24 05:00:00,,,273.15,,50.0,,,,,,1.3091825188231656,0.0,0.0,
2025-02-24 06:00:00,,,273.15,,50.0,,,,,,1.3086723648947394,0.0,0.0,
2025-02-24 07:00:00,,,273.15,,50.0,,,,,,1.3075245185557811,0.0,0.0,
2025-02-24 08:00:00,,,273.15,,50.0,,,,,,1.3073969800736744,0.0,0.0,
2025-02-24 09:00:00,,,273.15,,50.0,,,,,,1.3072694415915682,0.0,0.0,
2025-02-24 10:00:00,,,273.15,,50.0,,,,,,1.306759287663142,0.0,0.0,
2025-02-24 11:00:00,,,273.15,,50.0,,,,,,1.3054839028420773,0.0,0.0,
2025-02-24 12:00:00,,,273.15,,50.0,,,,,,1.304591133467332,0.0,0.0,
2025-02-24 13:00:00,,,273.15,,50.0,,,,,,1.3024229792715214,0.0,0.0,
2025-02-24 14:00:00,,,273.15,,50.0,,,,,,1.3016577483788825,0.0,0.0,
2025-02-24 15:00:00,,,273.15,,50.0,,,,,,1.30102005596835,0.0,0.0,
2025-02-24 16:00:00,,,273.15,,50.0,,,,,,1.299999748111498,0.0,0.0,
2025-02-24 17:00:00,,,273.15,,50.0,,,,,,1.299489594183072,0.0,0.0,
2025-02-24 18:00:00,,,273.15,,50.0,,,,,,1.2993620557009655,0.0,0.0,
2025-02-24 19:00:00,,,273.15,,50.0,,,,,,1.298979440254646,0.0,0.0,
2025-02-24 20:00:00,,,273.15,,50.0,,,,,,1.298214209362007,0.0,0.0,
2025-02-24 21:00:00,,,273.15,,50.0,,,,,,1.297704055433581,0.0,0.0,
2025-02-24 22:00:00,,,273.15,,50.0,,,,,,1.2980866708799006,0.0,0.0,
2025-02-24 23:00:00,,,273.15,,50.0,,,,,,1.2971939015051552,0.0,0.0,
2025-02-25 00:00:00,,,273.15,,50.0,,,,,,1.2963011321304097,0.0,0.0,
2025-02-25 01:00:00,,,273.15,,50.0,,,,,,1.2960460551661968,0.0,0.0,
2025-02-25 02:00:00,,,273.15,,50.0,,,,,,1.2951532857914512,0.0,0.0,
2025-02-25 03:00:00,,,273.15,,50.0,,,,,,1.2955359012377707,0.0,0.0,
2025-02-25 04:00:00,,,273.15,,50.0,,,,,,1.2956634397198772,0.0,0.0,
2025-02-25 05:00:00,,,273.15,,50.0,,,,,,1.2951532857914512,0.0,0.0,
2025-02-25 06:00:00,,,273.15,,50.0,,,,,,1.2950257473093447,0.0,0.0,
2025-02-25 07:00:00,,,273.15,,50.0,,,,,,1.2945155933809187,0.0,0.0,
2025-02-25 08:00:00,,,273.15,,50.0,,,,,,1.2954083627556643,0.0,0.0,
2025-02-25 09:00:00,,,273.15,,50.0,,,,,,1.2954083627556643,0.0,0.0,
2025-02-25 10:00:00,,,273.15,,50.0,,,,,,1.29591851668409,0.0,0.0,
2025-02-25 11:00:00,,,273.15,,50.0,,,,,,1.2950257473093447,0.0,0.0,
2025-02-25 12:00:00,,,273.15,,50.0,,,,,,1.2951532857914512,0.0,0.0,
2025-02-25 13:00:00,,,273.15,,50.0,,,,,,1.2936228240061733,0.0,0.0,
2025-02-25 14:00:00,,,273.15,,50.0,,,,,,1.2932402085598538,0.0,0.0,
2025-02-25 15:00:00,,,273.15,,50.0,,,,,,1.2931126700777473,0.0,0.0,
2025-02-25 16:00:00,,,273.15,,50.0,,,,,,1.2922199007030017,0.0,0.0,
2025-02-25 17:00:00,,,273.15,,50.0,,,,,,1.293495285524067,0.0,0.0,
2025-02-25 18:00:00,,,273.15,,50.0,,,,,,1.2932402085598538,0.0,0.0,
2025-02-25 19:00:00,,,273.15,,50.0,,,,,,1.2933677470419602,0.0,0.0,
2025-02-25 20:00:00,,,273.15,,50.0,,,,,,1.2937503624882798,0.0,0.0,
2025-02-25 21:00:00,,,273.15,,50.0,,,,,,1.293495285524067,0.0,0.0,
2025-02-25 22:00:00,,,273.15,,50.0,,,,,,1.2941329779345994,0.0,0.0,
2025-02-25 23:00:00,,,273.15,,50.0,,,,,,1.2929851315956409,0.0,0.0,
2025-02-26 00:00:00,,,273.15,,50.0,,,,,,1.2922199007030017,0.0,0.0,
2025-02-26 01:00:00,,,273.15,,50.0,,,,,,1.2927300546314278,0.0,0.0,
2025-02-26 02:00:00,,,273.15,,50.0,,,,,,1.2926025161493213,0.0,0.0,
2025-02-26 03:00:00,,,273.15,,50.0,,,,,,1.2924749776672149,0.0,0.0,
2025-02-26 04:00:00,,,273.15,,50.0,,,,,,1.2914546698103628,0.0,0.0,
2025-02-26 05:00:00,,,273.15,,50.0,,,,,,1.29119959284615,0.0,0.0,
2025-02-26 06:00:00,,,273.15,,50.0,,,,,,1.2910720543640435,0.0,0.0,
2025-02-26 07:00:00,,,273.15,,50.0,,,,,,1.2905619004356175,0.0,0.0,
2025-02-26 08:00:00,,,273.15,,50.0,,,,,,1.2920923622208953,0.0,0.0,
2025-02-26 09:00:00,,,273.15,,50.0,,,,,,1.2919648237387888,0.0,0.0,
2025-02-26 10:00:00,,,273.15,,50.0,,,,,,1.2929851315956409,0.0,0.0,
2025-02-26 11:00:00,,,273.15,,50.0,,,,,,1.2922199007030017,0.0,0.0,
2025-02-26 12:00:00,,,273.15,,50.0,,,,,,1.2922199007030017,0.0,0.0,
2025-02-26 13:00:00,,,273.15,,50.0,,,,,,1.2919648237387888,0.0,0.0,
2025-02-26 14:00:00,,,273.15,,50.0,,,,,,1.2920923622208953,0.0,0.0,
2025-02-26 15:00:00,,,273.15,,50.0,,,,,,1.2918372852566824,0.0,0.0,
2025-02-26 16:00:00,,,273.15,,50.0,,,,,,1.2915822082924693,0.0,0.0,
2025-02-26 17:00:00,,,273.15,,50.0,,,,,,1.2922199007030017,0.0,0.0,
2025-02-26 18:00:00,,,273.15,,50.0,,,,,,1.2926025161493213,0.0,0.0,
2025-02-26 19:00:00,,,273.15,,50.0,,,,,,1.2932402085598538,0.0,0.0,
2025-02-26 20:00:00,,,273.15,,50.0,,,,,,1.2946431318630252,0.0,0.0,
2025-02-26 21:00:00,,,273.15,,50.0,,,,,,1.2947706703451318,0.0,0.0,
2025-02-26 22:00:00,,,273.15,,50.0,,,,,,1.2956634397198772,0.0,0.0,
2025-02-26 23:00:00,,,273.15,,50.0,,,,,,1.2960460551661968,0.0,0.0,
2025-02-27 00:00:00,,,273.15,,50.0,,,,,,1.2955359012377707,0.0,0.0,
2025-02-27 01:00:00,,,273.15,,50.0,,,,,,1.296428670612516,0.0,0.0,
2025-02-27 02:00:00,,,273.15,,50.0,,,,,,1.2963011321304097,0.0,0.0,
2025-02-27 03:00:00,,,273.15,,50.0,,,,,,1.2966837475767292,0.0,0.0,
2025-02-27 04:00:00,,,273.15,,50.0,,,,,,1.296428670612516,0.0,0.0,
2025-02-27 05:00:00,,,273.15,,50.0,,,,,,1.29591851668409,0.0,0.0,
2025-02-27 06:00:00,,,273.15,,50.0,,,,,,1.2955359012377707,0.0,0.0,
2025-02-27 07:00:00,,,273.15,,50.0,,,,,,1.2954083627556643,0.0,0.0,
2025-02-27 08:00:00,,,273.15,,50.0,,,,,,1.2963011321304097,0.0,0.0,
2025-02-27 09:00:00,,,273.15,,50.0,,,,,,1.2965562090946228,0.0,0.0,
2025-02-27 10:00:00,,,273.15,,50.0,,,,,,1.2961735936483032,0.0,0.0,
2025-02-27 11:00:00,,,273.15,,50.0,,,,,,1.2961735936483032,0.0,0.0,
2025-02-27 12:00:00,,,273.15,,50.0,,,,,,1.2956634397198772,0.0,0.0,
2025-02-27 13:00:00,,,273.15,,50.0,,,,,,1.2956634397198772,0.0,0.0,
2025-02-27 14:00:00,,,273.15,,50.0,,,,,,1.2952808242735576,0.0,0.0,
2025-02-27 15:00:00,,,273.15,,50.0,,,,,,1.2957909782019836,0.0,0.0,
2025-02-27 16:00:00,,,273.15,,50.0,,,,,,1.2960460551661968,0.0,0.0,
2025-02-27 17:00:00,,,273.15,,50.0,,,,,,1.2963011321304097,0.0,0.0,
2025-02-27 18:00:00,,,273.15,,50.0,,,,,,1.2970663630230486,0.0,0.0,
2025-02-27 19:00:00,,,273.15,,50.0,,,,,,1.2973214399872617,0.0,0.0,
2025-02-27 20:00:00,,,273.15,,50.0,,,,,,1.2983417478441135,0.0,0.0,
2025-02-27 21:00:00,,,273.15,,50.0,,,,,,1.2985968248083266,0.0,0.0,
2025-02-27 22:00:00,,,273.15,,50.0,,,,,,1.298724363290433,0.0,0.0,
2025-02-27 23:00:00,,,273.15,,50.0,,,,,,1.298214209362007,0.0,0.0,
2025-02-28 00:00:00,,,273.15,,50.0,,,,,,1.2984692863262202,0.0,0.0,
2025-02-28 01:00:00,,,273.15,,50.0,,,,,,1.2996171326651784,0.0,0.0,
2025-02-28 02:00:00,,,273.15,,50.0,,,,,,1.2993620557009655,0.0,0.0,
2025-02-28 03:00:00,,,273.15,,50.0,,,,,,1.2996171326651784,0.0,0.0,
2025-02-28 04:00:00,,,273.15,,50.0,,,,,,1.298979440254646,0.0,0.0,
2025-02-28 05:00:00,,,273.15,,50.0,,,,,,1.299234517218859,0.0,0.0,
2025-02-28 06:00:00,,,273.15,,50.0,,,,,,1.299489594183072,0.0,0.0,
2025-02-28 07:00:00,,,273.15,,50.0,,,,,,1.300254825075711,0.0,0.0,
2025-02-28 08:00:00,,,273.15,,50.0,,,,,,1.300764979004137,0.0,0.0,
2025-02-28 09:00:00,,,273.15,,50.0,,,,,,1.3016577483788825,0.0,0.0,
2025-02-28 10:00:00,,,273.15,,50.0,,,,,,1.3021679023073085,0.0,0.0,
2025-02-28 11:00:00,,,273.15,,50.0,,,,,,1.3020403638252018,0.0,0.0,
2025-02-28 12:00:00,,,273.15,,50.0,,,,,,1.3020403638252018,0.0,0.0,
2025-02-28 13:00:00,,,273.15,,50.0,,,,,,1.3020403638252018,0.0,0.0,
2025-02-28 14:00:00,,,273.15,,50.0,,,,,,1.302295440789415,0.0,0.0,
2025-02-28 15:00:00,,,273.15,,50.0,,,,,,1.3025505177536278,0.0,0.0,
2025-02-28 16:00:00,,,273.15,,50.0,,,,,,1.3033157486462668,0.0,0.0,
2025-02-28 17:00:00,,,273.15,,50.0,,,,,,1.3030606716820539,0.0,0.0,
2025-02-28 18:00:00,,,273.15,,50.0,,,,,,1.3035708256104799,0.0,0.0,
2025-02-28 19:00:00,,,273.15,,50.0,,,,,,1.3048462104315448,0.0,0.0,
2025-02-28 20:00:00,,,273.15,,50.0,,,,,,1.3051012873957577,0.0,0.0,
2025-02-28 21:00:00,,,273.15,,50.0,,,,,,1.3058665182883968,0.0,0.0,
2025-02-28 22:00:00,,,273.15,,50.0,,,,,,1.306759287663142,0.0,0.0,
2025-02-28 23:00:00,,,273.15,,50.0,,,,,,1.3068868261452486,0.0,0.0,
2025-03-01 00:00:00,,,273.15,,50.0,,,,,,1.307141903109462,0.0,0.0,
2025-03-01 01:00:00,,,273.15,,50.0,,,,,,1.308417287930527,0.0,0.0,
2025-03-01 02:00:00,,,273.15,,50.0,,,,,,1.3085448264126331,0.0,0.0,
2025-03-01 03:00:00,,,273.15,,50.0,,,,,,1.3099477497158043,0.0,0.0,
2025-03-01 04:00:00,,,273.15,,50.0,,,,,,1.3099477497158043,0.0,0.0,
2025-03-01 05:00:00,,,273.15,,50.0,,,,,,1.310075288197911,0.0,0.0,
2025-03-01 06:00:00,,,273.15,,50.0,,,,,,1.31084051909055,0.0,0.0,
2025-03-01 07:00:00,,,273.15,,50.0,,,,,,1.3113506730189761,0.0,0.0,
2025-03-01 08:00:00,,,273.15,,50.0,,,,,,1.3122434423937217,0.0,0.0,
2025-03-01 09:00:00,,,273.15,,50.0,,,,,,1.3131362117684668,0.0,0.0,
2025-03-01 10:00:00,,,273.15,,50.0,,,,,,1.3137739041789993,0.0,0.0,
2025-03-01 11:00:00,,,273.15,,50.0,,,,,,1.3142840581074253,0.0,0.0,
2025-03-01 12:00:00,,,273.15,,50.0,,,,,,1.3144115965895318,0.0,0.0,
2025-03-01 13:00:00,,,273.15,,50.0,,,,,,1.314156519625319,0.0,0.0,
2025-03-01 14:00:00,,,273.15,,50.0,,,,,,1.3142840581074253,0.0,0.0,
2025-03-01 15:00:00,,,273.15,,50.0,,,,,,1.3147942120358516,0.0,0.0,
2025-03-01 16:00:00,,,273.15,,50.0,,,,,,1.3147942120358516,0.0,0.0,
2025-03-01 17:00:00,,,273.15,,50.0,,,,,,1.3147942120358516,0.0,0.0,
2025-03-01 18:00:00,,,273.15,,50.0,,,,,,1.315176827482171,0.0,0.0,
2025-03-01 19:00:00,,,273.15,,50.0,,,,,,1.3158145198927034,0.0,0.0,
2025-03-01 20:00:00,,,273.15,,50.0,,,,,,1.3160695968569165,0.0,0.0,
2025-03-01 21:00:00,,,273.15,,50.0,,,,,,1.3165797507853423,0.0,0.0,
2025-03-01 22:00:00,,,273.15,,50.0,,,,,,1.3174725201600876,0.0,0.0,
2025-03-01 23:00:00,,,273.15,,50.0,,,,,,1.317600058642194,0.0,0.0,
2025-03-02 00:00:00,,,273.15,,50.0,,,,,,1.3179826740885139,0.0,0.0,
2025-03-02 01:00:00,,,273.15,,50.0,,,,,,1.3178551356064072,0.0,0.0,
2025-03-02 02:00:00,,,273.15,,50.0,,,,,,1.3179826740885139,0.0,0.0,
2025-03-02 03:00:00,,,273.15,,50.0,,,,,,1.3178551356064072,0.0,0.0,
2025-03-02 04:00:00,,,273.15,,50.0,,,,,,1.3172174431958747,0.0,0.0,
2025-03-02 05:00:00,,,273.15,,50.0,,,,,,1.3177275971243008,0.0,0.0,
2025-03-02 06:00:00,,,273.15,,50.0,,,,,,1.317600058642194,0.0,0.0,
2025-03-02 07:00:00,,,273.15,,50.0,,,,,,1.3173449816779814,0.0,0.0,
2025-03-02 08:00:00,,,273.15,,50.0,,,,,,1.3173449816779814,0.0,0.0,
2025-03-02 09:00:00,,,273.15,,50.0,,,,,,1.3181102125706203,0.0,0.0,
2025-03-02 10:00:00,,,273.15,,50.0,,,,,,1.3200232898022177,0.0,0.0,
2025-03-02 11:00:00,,,273.15,,50.0,,,,,,1.3187479049811528,0.0,0.0,
2025-03-02 12:00:00,,,273.15,,50.0,,,,,,1.3184928280169397,0.0,0.0,
2025-03-02 13:00:00,,,273.15,,50.0,,,,,,1.3168348277495552,0.0,0.0,
2025-03-02 14:00:00,,,273.15,,50.0,,,,,,1.3159420583748098,0.0,0.0,
2025-03-02 15:00:00,,,273.15,,50.0,,,,,,1.3156869814105967,0.0,0.0,
2025-03-02 16:00:00,,,273.15,,50.0,,,,,,1.3150492890000642,0.0,0.0,
2025-03-02 17:00:00,,,273.15,,50.0,,,,,,1.3142840581074253,0.0,0.0,
2025-03-02 18:00:00,,,273.15,,50.0,,,,,,1.314666673553745,0.0,0.0,
2025-03-02 19:00:00,,,273.15,,50.0,,,,,,1.3156869814105967,0.0,0.0,
2025-03-02 20:00:00,,,273.15,,50.0,,,,,,1.3144115965895318,0.0,0.0,
2025-03-02 21:00:00,,,273.15,,50.0,,,,,,1.3149217505179578,0.0,0.0,
2025-03-02 22:00:00,,,273.15,,50.0,,,,,,1.3149217505179578,0.0,0.0,
2025-03-02 23:00:00,,,273.15,,50.0,,,,,,1.3140289811432124,0.0,0.0,
2025-03-03 00:00:00,,,273.15,,50.0,,,,,,1.313901442661106,0.0,0.0,
2025-03-03 01:00:00,,,273.15,,50.0,,,,,,1.3136463656968929,0.0,0.0,
2025-03-03 02:00:00,,,273.15,,50.0,,,,,,1.31339128873268,0.0,0.0,
2025-03-03 03:00:00,,,273.15,,50.0,,,,,,1.3132637502505735,0.0,0.0,
2025-03-03 04:00:00,,,273.15,,50.0,,,,,,1.312370980875828,0.0,0.0,
2025-03-03 05:00:00,,,273.15,,50.0,,,,,,1.3114782115010826,0.0,0.0,
2025-03-03 06:00:00,,,273.15,,50.0,,,,,,1.3114782115010826,0.0,0.0,
2025-03-03 07:00:00,,,273.15,,50.0,,,,,,1.3117332884652955,0.0,0.0,
2025-03-03 08:00:00,,,273.15,,50.0,,,,,,1.312370980875828,0.0,0.0,
2025-03-03 09:00:00,,,273.15,,50.0,,,,,,1.3130086732863604,0.0,0.0,
2025-03-03 10:00:00,,,273.15,,50.0,,,,,,1.312626057840041,0.0,0.0,
2025-03-03 11:00:00,,,273.15,,50.0,,,,,,1.312370980875828,0.0,0.0,
2025-03-03 12:00:00,,,273.15,,50.0,,,,,,1.3124985193579344,0.0,0.0,
2025-03-03 13:00:00,,,273.15,,50.0,,,,,,1.3114782115010826,0.0,0.0,
2025-03-03 14:00:00,,,273.15,,50.0,,,,,,1.3104579036442305,0.0,0.0,
2025-03-03 15:00:00,,,273.15,,50.0,,,,,,1.3102028266800176,0.0,0.0,
2025-03-03 16:00:00,,,273.15,,50.0,,,,,,1.3094375957873785,0.0,0.0,
2025-03-03 17:00:00,,,273.15,,50.0,,,,,,1.3089274418589527,0.0,0.0,
2025-03-03 18:00:00,,,273.15,,50.0,,,,,,1.3095651342694852,0.0,0.0,
2025-03-03 19:00:00,,,273.15,,50.0,,,,,,1.3105854421263368,0.0,0.0,
2025-03-03 20:00:00,,,273.15,,50.0,,,,,,1.310075288197911,0.0,0.0,
2025-03-03 21:00:00,,,273.15,,50.0,,,,,,1.310075288197911,0.0,0.0,
2025-03-03 22:00:00,,,273.15,,50.0,,,,,,1.311095596054763,0.0,0.0,
2025-03-03 23:00:00,,,273.15,,50.0,,,,,,1.3105854421263368,0.0,0.0,
2025-03-04 00:00:00,,,273.15,,50.0,,,,,,1.309820211233698,0.0,0.0,
